t,q0,q1,q2,q3,q4,q5,qdot0,qdot1,qdot2,qdot3,qdot4,qdot5,tau0,tau1,tau2,tau3,tau4,tau5
2.000000000000000042e-02,6.441005612608925457e-01,2.292638229247614845e+00,-1.547927178915293078e+00,-7.454549379742887449e-01,-6.472681560536602818e-01,1.570203765353009429e+00,5.927313991442315771e-02,7.017512540399323262e-02,-4.465960526301330780e-01,2.546151778564446078e-01,-5.777072910241942694e-01,-9.858754160110434761e-02,1.088318761324265707e-02,-1.868284130959973766e+01,-1.068365491725146121e+01,-3.648445904461870892e+00,-1.387268532186865522e-01,1.687988125843663256e-02
2.199999999999999872e-02,6.442016934598697731e-01,2.292756239073086455e+00,-1.548691085430383474e+00,-7.450174629672526860e-01,-6.482565263017726620e-01,1.570035671778191366e+00,6.492542094157151278e-02,7.753259271291482180e-02,-4.884413107935971499e-01,2.777177405676256039e-01,-6.317614381685656699e-01,-1.080340639088169796e-01,2.656307970409788055e-02,-1.859226302599416414e+01,-1.062172976045564354e+01,-3.626202291147722523e+00,-1.347835049345867120e-01,1.666712253757917858e-02
2.400000000000000050e-02,6.443142831435336726e-01,2.292888774812873010e+00,-1.549540247283046179e+00,-7.445324712187771921e-01,-6.493550713222705495e-01,1.569848455951412536e+00,7.052769598758802660e-02,8.495187002133477994e-02,-5.297748695078264847e-01,3.003914024198855448e-01,-6.851398431379678300e-01,-1.174056349941091509e-01,4.270935731775857280e-02,-1.850234699624986945e+01,-1.055962326634666049e+01,-3.603820111375263480e+00,-1.308435331514341271e-01,1.645659299661440811e-02
2.600000000000000228e-02,6.444382302999035472e-01,2.293035960086928782e+00,-1.550473641074357145e+00,-7.440008205306554157e-01,-6.505624396307934099e-01,1.569642267775143596e+00,7.607996505664307851e-02,9.243295733933609704e-02,-5.705967287785750353e-01,3.226361634296359693e-01,-7.378425059346034320e-01,-1.267022548624328337e-01,5.930473837642827317e-02,-1.841304190156659359e+01,-1.049733660901828181e+01,-3.581299059148579378e+00,-1.269058409490332329e-01,1.624816069093007465e-02
2.800000000000000058e-02,6.445734349170174626e-01,2.293197918515254674e+00,-1.551490243405418523e+00,-7.434233687046017947e-01,-6.518772797429912558e-01,1.569417257151827894e+00,8.158222815456543653e-02,9.997585467754399602e-02,-6.109068886109674246e-01,3.444520236143606140e-01,-7.898694265626858835e-01,-1.359239235186433248e-01,7.633248534121384044e-02,-1.832429765390118703e+01,-1.043487070427358709e+01,-3.558638771759806030e+00,-1.229694996815583197e-01,1.604170010034567870e-02
2.999999999999999889e-02,6.447197969829222552e-01,2.293374773717872461e+00,-1.552589030877344900e+00,-7.428009735422977933e-01,-6.532982401745192069e-01,1.569173573983898118e+00,8.703448528787514904e-02,1.075805620468098522e-01,-6.507053490098665405e-01,3.658389829919904690e-01,-8.412206050272680313e-01,-1.450706409673473973e-01,9.377608765517166101e-02,-1.823606467823104893e+01,-1.037222636025150457e+01,-3.535838862861655496e+00,-1.190336508455451803e-01,1.583708838259780677e-02
3.200000000000000067e-02,6.448772164856645395e-01,2.293566649314801698e+00,-1.553768980091250418e+00,-7.421344928454252088e-01,-6.548239694410321610e-01,1.568911368173786292e+00,9.243673646309451264e-02,1.152470794579857072e-01,-6.899921099801341606e-01,3.867970415804578010e-01,-8.918960413334049431e-01,-1.541424072131508116e-01,1.116190355129898226e-01,-1.814829340123240797e+01,-1.030940438473443344e+01,-3.512898946028558900e+00,-1.150974361698000881e-01,1.563420270429075401e-02
3.400000000000000244e-02,6.450455934132953706e-01,2.293773668926071263e+00,-1.555029067648253660e+00,-7.414247844156542921e-01,-6.564531160581883462e-01,1.568630789623923549e+00,9.778898168700683735e-02,1.229754069220543033e-01,-7.287671715265114925e-01,4.073261993978761764e-01,-9.418957354864038178e-01,-1.631392222605679565e-01,1.298448808162978585e-01,-1.806093444328303477e+01,-1.024640556503034006e+01,-3.489818639974640480e+00,-1.111600119731264713e-01,1.543292089647342602e-02
3.600000000000000422e-02,6.452248277538983334e-01,2.293995956171764217e+00,-1.556368270149496302e+00,-7.406727060545640340e-01,-6.581843285416704159e-01,1.568331988236714603e+00,1.030912209685378444e-01,1.307655444510704701e-01,-7.670305336527469819e-01,4.274264564638471930e-01,-9.912196874936355373e-01,-1.720610861133611558e-01,1.484376820459323287e-01,-1.797394001494113525e+01,-1.018323052036350340e+01,-3.466597605607993682e+00,-1.072206543499798909e-01,1.523312624491037805e-02
3.799999999999999906e-02,6.454148194955728890e-01,2.294233634671991595e+00,-1.557785564196133343e+00,-7.398791155636882388e-01,-6.600162554071740129e-01,1.568015113914553949e+00,1.083434543176639703e-01,1.386174920576150604e-01,-8.047821963621019092e-01,4.470978127987019213e-01,-1.039867897363483396e+00,-1.809079987749241114e-01,1.673817461304099863e-01,-1.788726310665606078e+01,-1.011987978752292783e+01,-3.443235524530407154e+00,-1.032786981378170654e-01,1.503470471058741993e-02
4.000000000000000083e-02,6.456154686264196085e-01,2.294486828046864879e+00,-1.559279926389320226e+00,-7.390448707445607113e-01,-6.619475451703946689e-01,1.567680316559836751e+00,1.135456817443689648e-01,1.465312497542725634e-01,-8.420221596578352230e-01,4.663402684227770933e-01,-1.087840365104338902e+00,-1.896799602486481384e-01,1.866613817092319938e-01,-1.780085671424807359e+01,-1.005635390272992780e+01,-3.419732078486181326e+00,-9.933347857863998598e-02,1.483754227291379964e-02
4.200000000000000261e-02,6.458266751345427270e-01,2.294755659916499546e+00,-1.560850333330212836e+00,-7.381708293987049307e-01,-6.639768463470315796e-01,1.567327746074954620e+00,1.186979032588846850e-01,1.545068175537892829e-01,-8.787504235430714239e-01,4.851538233565906855e-01,-1.135137090724780418e+00,-1.983769705378394810e-01,2.062609363368659854e-01,-1.771467401665764996e+01,-9.992653399110826840e+00,-3.396086965125992396e+00,-9.538433535818811870e-02,1.464152526827888247e-02
4.399999999999999745e-02,6.460483390080955513e-01,2.295040253901074578e+00,-1.562495761619983048e+00,-7.372578493275471212e-01,-6.661028074528251297e-01,1.566957552362284289e+00,1.238001188739217828e-01,1.625441954705289516e-01,-9.149669880196060756e-01,5.035384776224806069e-01,-1.181758074235275791e+00,-2.069990296449581990e-01,2.261651461533731866e-01,-1.762867002137360828e+01,-9.928778778887211942e+00,-3.372300040933755128e+00,-9.143065253516376167e-02,1.444654359769896590e-02
4.599999999999999922e-02,6.462803602352584775e-01,2.295340733620801821e+00,-1.564215187859812950e+00,-7.363067883324574403e-01,-6.683240770035387968e-01,1.566569885324192946e+00,1.288523286036158122e-01,1.706433835197849747e-01,-9.506718530884705753e-01,5.214942312438302086e-01,-1.227703315647378002e+00,-2.155461375719776584e-01,2.463589706930595369e-01,-1.754280078710015189e+01,-9.864730526513797670e+00,-3.348371253705130446e+00,-8.747183967787289238e-02,1.425248921146119244e-02
4.800000000000000100e-02,6.465226388042121242e-01,2.295657222695893118e+00,-1.566007588650882187e+00,-7.353185042148046024e-01,-6.706393035149358361e-01,1.566164894863046886e+00,1.338545324621193133e-01,1.788043817168618599e-01,-9.858650187506866613e-01,5.390210842440352756e-01,-1.272972814972651801e+00,-2.240182943208653688e-01,2.668273721587745007e-01,-1.745702238509872473e+01,-9.800509126233070134e+00,-3.324300552326538760e+00,-8.350730665934505415e-02,1.405925408433216124e-02
5.000000000000000278e-02,6.467750747031431047e-01,2.295989844746567421e+00,-1.567871940594372848e+00,-7.342938547759493284e-01,-6.730471355027843883e-01,1.565742730881213296e+00,1.388067304638090083e-01,1.870271900772289830e-01,-1.020546485007146620e+00,5.561190366466601809e-01,-1.317566572222816479e+00,-2.324154998935140382e-01,2.875553379982410118e-01,-1.737129104897119447e+01,-9.736115067197102846e+00,-3.300087904490784041e+00,-7.953646338888328837e-02,1.386673039549852181e-02
5.200000000000000455e-02,6.470375679203029806e-01,2.296338723393113845e+00,-1.569807220291472127e+00,-7.332336978171447583e-01,-6.755462214829063283e-01,1.565303543281049148e+00,1.437089226258149444e-01,1.953118086183809610e-01,-1.054716251857152232e+00,5.727880884773376424e-01,-1.361484587411480707e+00,-2.407377542908965551e-01,3.085281659140602373e-01,-1.728556500745343882e+01,-9.671548898895895974e+00,-3.275733509017660250e+00,-7.555872022158492685e-02,1.367481283643190611e-02
5.399999999999999939e-02,6.473100184439860572e-01,2.296703982255867693e+00,-1.571812404343368330e+00,-7.321388911395708687e-01,-6.781352099711577264e-01,1.564847481964905196e+00,1.485611089671168283e-01,2.036582373591727391e-01,-1.088374319298934356e+00,5.890282397630892675e-01,-1.404726860553518808e+00,-2.489850575133671917e-01,3.297313620420006530e-01,-1.719980382963768051e+01,-9.606811211355219982e+00,-3.251237720001007414e+00,-7.157348781203744237e-02,1.348339778638889958e-02
5.600000000000000117e-02,6.475923262624883048e-01,2.297085744955165154e+00,-1.573886469351250428e+00,-7.310102925444068589e-01,-6.808127494833962068e-01,1.564374696835132417e+00,1.533632895067288948e-01,2.120664763184848256e-01,-1.121520687330704424e+00,6.048394905309627534e-01,-1.447293391663830864e+00,-2.571574095612693678e-01,3.511504363828425457e-01,-1.711396710947063227e+01,-9.541902595352517835e+00,-3.226600894413941045e+00,-6.758017682038189311e-02,1.329238165592296940e-02
5.800000000000000294e-02,6.478843913641110230e-01,2.297484135111350412e+00,-1.576028391916308724e+00,-7.298487598328244896e-01,-6.835774885354837238e-01,1.563885337794081565e+00,1.581154642638573360e-01,2.205365255153510229e-01,-1.154155355950557293e+00,6.202218408081531242e-01,-1.489184180757443077e+00,-2.652548104348832481e-01,3.727709146472986124e-01,-1.702801457657455941e+01,-9.476823650136726229e+00,-3.201823407291691126e+00,-6.357819598882867573e-02,1.310166097218540271e-02
5.999999999999999778e-02,6.481861137372378900e-01,2.297899276344846697e+00,-1.578237148639723975e+00,-7.286551508058778381e-01,-6.864280756433468467e-01,1.563379554744102506e+00,1.628176332606604826e-01,2.290683849711628028e-01,-1.186278325154779489e+00,6.351752906241079355e-01,-1.530399227851318100e+00,-2.732772601335221596e-01,3.945785638751683200e-01,-1.694190804476040313e+01,-9.411575105092124360e+00,-3.176905911131787441e+00,-5.956692459718027077e-02,1.291113405345172514e-02
6.199999999999999956e-02,6.484973933703171989e-01,2.298331292276142523e+00,-1.580511716122670940e+00,-7.274303232645289441e-01,-6.893631593229625487e-01,1.562857497587543110e+00,1.674697965216087880e-01,2.376620547091580771e-01,-1.217889594938240672e+00,6.496998400100403304e-01,-1.570938532963935819e+00,-2.812247586557424239e-01,4.165593401375251026e-01,-1.685561096036853002e+01,-9.346157791537038406e+00,-3.151849275765903347e+00,-5.554571884755474948e-02,1.272070062097173555e-02
6.400000000000000133e-02,6.488181302517994631e-01,2.298780306525729067e+00,-1.582851070966325269e+00,-7.261751350097377378e-01,-6.923813880903093576e-01,1.562319316226752131e+00,1.720719540712345730e-01,2.463175347526243286e-01,-1.248989165295774306e+00,6.637954889972109696e-01,-1.610802096113817861e+00,-2.890973060000797679e-01,4.386992045598157031e-01,-1.676908681339035923e+01,-9.280572543515340556e+00,-3.126654376836859317e+00,-5.151393432501236852e-02,1.253026043350837643e-02
6.600000000000000311e-02,6.491482243701394150e-01,2.299246442714099725e+00,-1.585254189771860389e+00,-7.248904438424569330e-01,-6.954814104613692427e-01,1.561765160564076771e+00,1.766241059342276154e-01,2.550348251249826004e-01,-1.279577036222110387e+00,6.774622376170015281e-01,-1.649989917319587329e+00,-2.968949021650191256e-01,4.609841279068518372e-01,-1.668229920127943089e+01,-9.214820203968391965e+00,-3.101322105147046315e+00,-4.747092437340394433e-02,1.233971332399438903e-02
6.800000000000000488e-02,6.494875757138921513e-01,2.299729824461844707e+00,-1.587720049140428857e+00,-7.235771075635127891e-01,-6.986618749522000016e-01,1.561195180501872448e+00,1.811262521383658619e-01,2.638139258522740893e-01,-1.309653207709990719e+00,6.907000859031845463e-01,-1.688501996601913691e+00,-3.046175471480507269e-01,4.834002698040982815e-01,-1.659521382695653102e+01,-9.148901790162955905e+00,-3.075853648514942584e+00,-4.341599842536369991e-02,1.214896057854519991e-02
7.000000000000000666e-02,6.498360842717038066e-01,2.300230575389639931e+00,-1.590247625673164578e+00,-7.222359839736156584e-01,-7.019214300789279326e-01,1.560609525942498799e+00,1.855783927142430623e-01,2.726548369629296920e-01,-1.339217679750341450e+00,7.035090338917123765e-01,-1.726338333983330031e+00,-3.122652409457575828e-01,5.059339621138698728e-01,-1.650779831348323512e+01,-9.082818478346830204e+00,-3.050250465631310526e+00,-3.934842586744140974e-02,1.195790480854756407e-02
7.200000000000000844e-02,6.501936500322229584e-01,2.300748819118165311e+00,-1.592835895971201010e+00,-7.208679308734712299e-01,-7.052587243576817766e-01,1.560008346788315681e+00,1.899805276925562725e-01,2.815575584854675406e-01,-1.368270452334023668e+00,7.158890816186168626e-01,-1.763498929486436051e+00,-3.198379835546891758e-01,5.285715430042351448e-01,-1.642002035421929662e+01,-9.016571450588246606e+00,-3.024514025103799852e+00,-3.526747462006174505e-02,1.176644867390766631e-02
7.399999999999999634e-02,6.505601729841040681e-01,2.301284679268103428e+00,-1.595483836635669173e+00,-7.194738060637805299e-01,-7.086724063045938271e-01,1.559391792941684063e+00,1.943326571041260054e-01,2.905220904485162903e-01,-1.396811525451813640e+00,7.278402291200271046e-01,-1.799983783133917825e+00,-3.273357749713558529e-01,5.512993564645451983e-01,-1.633184772303608767e+01,-8.950161896644786452e+00,-2.998645807035755340e+00,-3.117241078358172837e-02,1.157449488875635091e-02
7.599999999999999811e-02,6.509355531161160613e-01,2.301838279460244774e+00,-1.598190424267666332e+00,-7.180544673451079163e-01,-7.121611244358811987e-01,1.558760014304976460e+00,1.986347809829408506e-01,2.995484328835354426e-01,-1.424840899092334912e+00,7.393624764345654299e-01,-1.835792894950641241e+00,-3.347586151912583796e-01,5.741038958611812681e-01,-1.624325025977356418e+01,-8.883591203586508556e+00,-2.972647586515803741e+00,-2.706245375450381033e-02,1.138194755865630514e-02
7.799999999999999989e-02,6.513196904171518753e-01,2.302409743315495305e+00,-1.600954635468254006e+00,-7.166107725178740839e-01,-7.157235272678520444e-01,1.558113160780582040e+00,2.028868993663519582e-01,3.086365858249894290e-01,-1.452358573241927298e+00,7.504558236035013818e-01,-1.870926264963787888e+00,-3.421065042088262675e-01,5.969718130846757287e-01,-1.615419999675013329e+01,-8.816860967878414002e+00,-2.946521451681317849e+00,-2.293677336555994054e-02,1.118871226580659718e-02
8.000000000000000167e-02,6.517124848761095546e-01,2.302999194454765863e+00,-1.603775446838489716e+00,-7.151435793824924003e-01,-7.193582633168182916e-01,1.557451382270887308e+00,2.070890122918724319e-01,3.177865493074870651e-01,-1.479364547886818704e+00,7.611202706682310692e-01,-1.905383893200648604e+00,-3.493794420184369587e-01,6.198897676782925137e-01,-1.606466907212579898e+01,-8.749972796094011684e+00,-2.920269505782055131e+00,-1.879453705679762568e-02,1.099469466369069892e-02
8.200000000000000344e-02,6.521138364818911404e-01,2.303606756498969510e+00,-1.606651834979431426e+00,-7.136537457393723471e-01,-7.230639810990947547e-01,1.556774828678281875e+00,2.112411197971075516e-01,3.269983233657239308e-01,-1.505858823013171977e+00,7.713558176702250968e-01,-1.939165779688581948e+00,-3.565774286144389738e-01,6.428444226727518807e-01,-1.597462968077339696e+01,-8.682928300614632278e+00,-2.893893859987708428e+00,-1.463491110471421171e-02,1.079980044977545822e-02
8.400000000000000522e-02,6.525236452235290141e-01,2.304232553069140987e+00,-1.609582776492089140e+00,-7.121421293887797432e-01,-7.268393291310912829e-01,1.556083649905173116e+00,2.153432219228637035e-01,3.362719080373973712e-01,-1.531841398604841142e+00,7.811624646535303418e-01,-1.972271924457273284e+00,-3.637004639901645353e-01,6.658225625182876417e-01,-1.588405599208370056e+01,-8.615729296027001993e+00,-2.867396901209003257e+00,-1.045702127556370244e-02,1.060393685285569709e-02
8.600000000000000699e-02,6.529418110902162065e-01,2.304876707786462919e+00,-1.612567247977413576e+00,-7.106095881308032158e-01,-7.306829559293344101e-01,1.555377995853993944e+00,2.193953187139018879e-01,3.456073033639137648e-01,-1.557312274642828065e+00,7.905402116653763578e-01,-2.004702327539280571e+00,-3.707485481376905367e-01,6.888111216605120601e-01,-1.579292461466469355e+01,-8.548377846711940009e+00,-2.840781356992856388e+00,-6.259943291343465430e-03,1.040701299344951210e-02
8.799999999999999489e-02,6.533682340711548520e-01,2.305539344272125923e+00,-1.615604226036350788e+00,-7.090569797655199569e-01,-7.345935100103573312e-01,1.554658016427177047e+00,2.233974102152275765e-01,3.550045093869085844e-01,-1.582271451107956972e+00,7.994890587531887638e-01,-2.036456988967338511e+00,-3.777216810490157672e-01,7.117970438278148348e-01,-1.570121230808039847e+01,-8.480876032509277351e+00,-2.814049975967166439e+00,-2.042749776957262803e-03,1.020893810914825367e-02
8.999999999999999667e-02,6.538028141555516370e-01,2.306220586147324614e+00,-1.618692687269847719e+00,-7.074851620930048268e-01,-7.385696398906966831e-01,1.553923861527157557e+00,2.273494964719110500e-01,3.644635261480811406e-01,-1.606718927981005240e+00,8.080090059644484679e-01,-2.067535908774233544e+00,-3.846198627161190875e-01,7.347672748196758530e-01,-1.560889586902352555e+01,-8.413225937151459277e+00,-2.787205511685514114e+00,2.195487213194217361e-03,1.000962147365628933e-02
9.199999999999999845e-02,6.542454513327535803e-01,2.306920557033385943e+00,-1.621831608278789583e+00,-7.058949929131825840e-01,-7.426099940869911320e-01,1.553175681056395030e+00,2.312515775322153688e-01,3.739843536922741740e-01,-1.630654705240280888e+00,8.161000533492831499e-01,-2.097939086995200153e+00,-3.914430931299575089e-01,7.577088631008515041e-01,-1.551595393467926698e+01,-8.345429837329536582e+00,-2.760250961870778674e+00,6.455723904926905996e-03,9.808974150824293844e-03
9.400000000000000022e-02,6.546960455923128697e-01,2.307639380551821162e+00,-1.625019965663973665e+00,-7.042873300257622704e-01,-7.467132211160281141e-01,1.552413624917384105e+00,2.351036534490011376e-01,3.835669920688565271e-01,-1.654078782860541885e+00,8.237622009616347718e-01,-2.127666523668999776e+00,-3.981913722800174971e-01,7.806090049530128860e-01,-1.542236779216403697e+01,-8.277490287555338000e+00,-2.733189675799478913e+00,1.073895724176090680e-02,9.606909781945990878e-03
9.600000000000000200e-02,6.551544969237981242e-01,2.308377180324163280e+00,-1.628256736026192808e+00,-7.026630312304369408e-01,-7.508779694946078331e-01,1.551637843012624751e+00,2.389057242754861199e-01,3.932114413275489273e-01,-1.676991160816270865e+00,8.309954488557420582e-01,-2.156718218834670076e+00,-4.048647001556717195e-01,8.034549081370431223e-01,-1.532811893438344342e+01,-8.209409863915787753e+00,-2.706025030049201696e+00,1.504618732928436446e-02,9.403342208474978897e-03
9.800000000000000377e-02,6.556207053167790733e-01,2.309134079971942199e+00,-1.631540895966236970e+00,-7.010229543268968744e-01,-7.551028877395307148e-01,1.550848485244614938e+00,2.426577900649295183e-01,4.029177015181147903e-01,-1.699391839081915156e+00,8.377997970858788168e-01,-2.185094172531281131e+00,-4.114630767462789662e-01,8.262337816170413074e-01,-1.523318887640006558e+01,-8.141191144794280632e+00,-2.678760403910519727e+00,1.937841444122767945e-02,9.198185299584703614e-03
1.000000000000000056e-01,6.560945707609769917e-01,2.309910203116829486e+00,-1.634871422084823056e+00,-6.993679571146783625e-01,-7.593866243677084293e-01,1.550045701515884389e+00,2.463598508737400716e-01,4.126857726935792559e-01,-1.721280817629293525e+00,8.441752457090354600e-01,-2.212794384800416569e+00,-4.179865020401735687e-01,8.489329252588867503e-01,-1.513756080721550568e+01,-8.072836882070463460e+00,-2.651399381637830288e+00,2.373665155430223703e-02,8.991355018656698936e-03
1.020000000000000073e-01,6.565759932463678394e-01,2.310705673380737402e+00,-1.638247290982548510e+00,-6.976988973930592364e-01,-7.637278278962399414e-01,1.549229641729013451e+00,2.500119067636228376e-01,4.225156549124514105e-01,-1.742658096425804048e+00,8.501217947867705238e-01,-2.239818855687892629e+00,-4.244349760239678471e-01,8.715397917879480483e-01,-1.504122073070977628e+01,-8.004350119373494721e+00,-2.623945892150561843e+00,2.812193300642010924e-02,8.782770850671009835e-03
1.040000000000000091e-01,6.570648727629514463e-01,2.311520614385596861e+00,-1.641667479259996565e+00,-6.960166329612912373e-01,-7.681251468422406470e-01,1.548400455786586249e+00,2.536139577967901348e-01,4.324073482337658092e-01,-1.763523675438420479e+00,8.556394443810801942e-01,-2.266167585239926119e+00,-4.308084986841084207e-01,8.940418485835859297e-01,-1.494415492061336437e+01,-7.935733928301305973e+00,-2.596403897409717665e+00,3.253529518330126880e-02,8.572352618208415112e-03
1.059999999999999970e-01,6.575611093007288632e-01,2.312355149753343664e+00,-1.645130963517752232e+00,-6.943220216186257732e-01,-7.725772297228281627e-01,1.547558293591188683e+00,2.571660040354788457e-01,4.423608527165838744e-01,-1.783877554634095697e+00,8.607281945539825285e-01,-2.291840573502758271e+00,-4.371070700070340265e-01,9.164265636845213558e-01,-1.484634966231622677e+01,-7.866991381610711542e+00,-2.568777360651683495e+00,3.697777444062431973e-02,8.360020162537893859e-03
1.079999999999999988e-01,6.580646028498591260e-01,2.313209403106060602e+00,-1.648636720356314145e+00,-6.926159211641574887e-01,-7.770827250552367893e-01,1.546703305045439736e+00,2.606680455449998379e-01,4.523761684233323921e-01,-1.803719733976980821e+00,8.653880453702851305e-01,-2.316837820525109670e+00,-4.433306899781386812e-01,9.386814891224165569e-01,-1.474779272645294625e+01,-7.798125699681320633e+00,-2.541070407577482371e+00,4.145040330723510219e-02,8.145695705530735936e-03
1.100000000000000006e-01,6.585752534008108006e-01,2.314083498066125788e+00,-1.652183726376018402e+00,-6.908991893966711650e-01,-7.816402813569306440e-01,1.545835640052026339e+00,2.641200823967193023e-01,4.624532954230665682e-01,-1.823050213425706723e+00,8.696189969002882103e-01,-2.341159326360590320e+00,-4.494793585807577707e-01,9.607943423707593356e-01,-1.464847480916095535e+01,-7.729140393667032427e+00,-2.513287483896533114e+00,4.595420677422433486e-02,7.929306158157007137e-03
1.120000000000000023e-01,6.590929609440886461e-01,2.314977558255950640e+00,-1.655770958177181340e+00,-6.891726841149165006e-01,-7.862485471454011554e-01,1.544955448513643637e+00,2.675221146627110858e-01,4.725922337856167665e-01,-1.841868992938261895e+00,8.734210492149346861e-01,-2.364805091063381326e+00,-4.555530757979862067e-01,9.827528602383760470e-01,-1.454838694848388414e+01,-7.660039008704797148e+00,-2.485433072717933456e+00,5.049020895173841894e-02,7.710778979406068129e-03
1.140000000000000041e-01,6.596176254701987540e-01,2.315891707297948798e+00,-1.659397392360119072e+00,-6.874372631176418613e-01,-7.909061709381404182e-01,1.544062880332986776e+00,2.708741424150609145e-01,4.827929835808268400e-01,-1.860176072472621067e+00,8.767942023851786892e-01,-2.387775114687672673e+00,-4.615518416129152368e-01,1.004544779851136438e+00,-1.444752018755375467e+01,-7.590825090401922992e+00,-2.457511657627634793e+00,5.505943387330528016e-02,7.490041638570406855e-03
1.160000000000000059e-01,6.601491469698065329e-01,2.316826068814687112e+00,-1.663062005525053566e+00,-6.856937842034380726e-01,-7.956118012527603200e-01,1.543158085412787983e+00,2.741761657288248610e-01,4.930555448819829989e-01,-1.877971451983795559e+00,8.797384564848260702e-01,-2.410069397289934301e+00,-4.674756560076026579e-01,1.026157918386209733e+00,-1.434586685428279118e+01,-7.521502303127044264e+00,-2.429527842613898425e+00,5.966288622685521348e-02,7.267024206408724714e-03
1.180000000000000077e-01,6.606874254339498709e-01,2.317780766429094363e+00,-1.666763774271991183e+00,-6.839431051705299192e-01,-8.003640866071528581e-01,1.542241213655867416e+00,2.774281846859376066e-01,5.033799177703429661e-01,-1.895255131419932182e+00,8.822538115942863968e-01,-2.431687938931915038e+00,-4.733245189617148463e-01,1.047580278384532715e+00,-1.424342225157180586e+01,-7.452074586248048860e+00,-2.401486510464037050e+00,6.430152590438220628e-02,7.041662777536777766e-03
1.199999999999999956e-01,6.612323608537186148e-01,2.318755923764149962e+00,-1.670501675200906755e+00,-6.821860838170910046e-01,-8.051616755192493313e-01,1.541312414965056776e+00,2.806301993693045560e-01,5.137661023282893424e-01,-1.912027110728207857e+00,8.843402677949017132e-01,-2.452630739676110672e+00,-4.790984304545807260e-01,1.068799888550043597e+00,-1.414018210222368488e+01,-7.382545917947346936e+00,-2.373392583316203286e+00,6.897630647519840952e-02,6.813894296802164470e-03
1.219999999999999973e-01,6.617838532202029445e-01,2.319751664442832428e+00,-1.674274684911775779e+00,-6.804235779412947105e-01,-8.100032165069808165e-01,1.540371839243188212e+00,2.837822098618354438e-01,5.242140986382101131e-01,-1.928287389855795952e+00,8.859978251680177275e-01,-2.472897799585018763e+00,-4.847973904655273336e-01,1.089804777702296557e+00,-1.403614213065583627e+01,-7.312920276541320597e+00,-2.345250983430456237e+00,7.368818146029734728e-02,6.583655713118171174e-03
1.239999999999999991e-01,6.623418025246529117e-01,2.320768112088279711e+00,-1.678081780004470724e+00,-6.786564453411565445e-01,-8.148873580883991830e-01,1.539419636393134061e+00,2.868842162492810099e-01,5.347239067860456441e-01,-1.944035968746700149e+00,8.872264837979436658e-01,-2.492489118723056229e+00,-4.904213989727159717e-01,1.110583052183336639e+00,-1.393129914385151658e+01,-7.243201730180097719e+00,-2.317066714807856531e+00,7.843807198230781652e-02,6.350886701501520966e-03
1.260000000000000009e-01,6.629061087587578838e-01,2.321805390324067186e+00,-1.681921937078586726e+00,-6.768855438142631353e-01,-8.198127487818874792e-01,1.538455956317876350e+00,2.899362186251583373e-01,5.452955268674459788e-01,-1.959272847336266610e+00,8.880262437770872763e-01,-2.511404697159901556e+00,-4.959704559511219912e-01,1.131123030229287618e+00,-1.382565290779715816e+01,-7.173394592558552496e+00,-2.288845004874107136e+00,8.322681060863233726e-02,6.115534388292774397e-03
1.280000000000000027e-01,6.634766719142799474e-01,2.322863622773840842e+00,-1.685794132733668960e+00,-6.751117311581271707e-01,-8.247780371058832660e-01,1.537480948920413759e+00,2.929382170842983468e-01,5.559289589797041797e-01,-1.973998025558370006e+00,8.883971051992263224e-01,-2.529644534966114744e+00,-5.014445613751805642e-01,1.151413065949938641e+00,-1.371920368943838220e+01,-7.103503218942258890e+00,-2.260591118880697081e+00,8.805521491427403813e-02,5.877547161341566302e-03
1.300000000000000044e-01,6.640533919829821885e-01,2.323942933061248883e+00,-1.689697343569264820e+00,-6.733358651702622266e-01,-8.297818715788253252e-01,1.536494764103746746e+00,2.958902117215335137e-01,5.666242032201154188e-01,-1.988211503346889009e+00,8.883390681581406767e-01,-2.547208632212262014e+00,-5.068437152193274731e-01,1.171441513476694674e+00,-1.361195175597578810e+01,-7.033531964614906151e+00,-2.232310322093056243e+00,9.292410246214367897e-02,5.636873409285162763e-03
1.320000000000000062e-01,6.646361689567849007e-01,2.325043444810099835e+00,-1.693630546184810459e+00,-6.715588036480258927e-01,-8.348229007192692341e-01,1.535497551770917957e+00,2.987922026343853288e-01,5.773812596894912774e-01,-2.001913280632475090e+00,8.878521327505511929e-01,-2.564096988970075763e+00,-5.121679174571148740e-01,1.191196802183184245e+00,-1.350389826214985867e+01,-6.963485247862765348e+00,-2.204007928300876440e+00,9.783424871972271064e-02,5.393464262586802720e-03
1.340000000000000080e-01,6.652249028281173038e-01,2.326165281644725358e+00,-1.697592717179388533e+00,-6.697814043882723833e-01,-8.398997730461490452e-01,1.534489461825105927e+00,3.016441899290877582e-01,5.882001285000366675e-01,-2.015103357335329193e+00,8.869362990827089899e-01,-2.580309605315076027e+00,-5.174171680592341005e-01,1.210667605210706821e+00,-1.339504723812820330e+01,-6.893367691086143445e+00,-2.175689408501398248e+00,1.027862927748881688e-01,5.147279734601481471e-03
